時刻,気温,1系統冷水熱量,2系統冷水熱量
2022-06-18 00:00:00,23.8,0.0,0.0
2022-06-18 00:10:00,23.8,0.0,0.0
2022-06-18 00:20:00,23.8,0.0,0.0
2022-06-18 00:30:00,23.8,0.0,0.0
2022-06-18 00:40:00,23.8,0.0,0.0
2022-06-18 00:50:00,23.8,0.0,0.0
2022-06-18 01:00:00,23.8,0.0,0.0
2022-06-18 01:10:00,23.85,0.0,0.0
2022-06-18 01:20:00,23.900000000000002,0.0,0.0
2022-06-18 01:30:00,23.950000000000003,0.0,0.0
2022-06-18 01:40:00,24.0,0.0,0.0
2022-06-18 01:50:00,24.05,0.0,0.0
2022-06-18 02:00:00,24.1,0.0,0.0
2022-06-18 02:10:00,24.1,0.0,0.0
2022-06-18 02:20:00,24.1,0.0,0.0
2022-06-18 02:30:00,24.1,0.0,0.0
2022-06-18 02:40:00,24.1,0.0,0.0
2022-06-18 02:50:00,24.1,0.0,0.0
2022-06-18 03:00:00,24.1,0.0,0.0
2022-06-18 03:10:00,24.066666666666666,0.0,0.0
2022-06-18 03:20:00,24.033333333333335,0.0,0.0
2022-06-18 03:30:00,24.0,0.0,0.0
2022-06-18 03:40:00,23.966666666666665,0.0,0.0
2022-06-18 03:50:00,23.933333333333334,0.0,0.0
2022-06-18 04:00:00,23.9,0.0,0.0
2022-06-18 04:10:00,23.833333333333332,0.0,0.0
2022-06-18 04:20:00,23.766666666666666,0.0,0.0
2022-06-18 04:30:00,23.7,0.0,0.0
2022-06-18 04:40:00,23.633333333333333,0.0,0.0
2022-06-18 04:50:00,23.566666666666666,0.0,0.0
2022-06-18 05:00:00,23.5,0.0,0.0
2022-06-18 05:10:00,23.566666666666666,0.0,0.0
2022-06-18 05:20:00,23.633333333333333,0.0,0.0
2022-06-18 05:30:00,23.7,0.0,0.0
2022-06-18 05:40:00,23.766666666666666,0.0,0.0
2022-06-18 05:50:00,23.833333333333332,0.0,0.0
2022-06-18 06:00:00,23.9,0.0,0.0
2022-06-18 06:10:00,24.066666666666666,0.0,0.0
2022-06-18 06:20:00,24.23333333333333,0.0,0.0
2022-06-18 06:30:00,24.4,0.0,0.0
2022-06-18 06:40:00,24.566666666666666,0.0,0.0
2022-06-18 06:50:00,24.73333333333333,0.0,0.0
2022-06-18 07:00:00,24.9,0.0,0.0
2022-06-18 07:10:00,24.966666666666665,0.0,0.0
2022-06-18 07:20:00,25.03333333333333,0.0,0.0
2022-06-18 07:30:00,25.1,0.0,0.0
2022-06-18 07:40:00,25.166666666666668,0.0,0.0
2022-06-18 07:50:00,25.233333333333334,0.0,0.0
2022-06-18 08:00:00,25.3,0.0,0.0
2022-06-18 08:10:00,25.583333333333336,0.0031666666666666666,0.008333333333333333
2022-06-18 08:20:00,25.866666666666667,0.006333333333333333,0.016666666666666666
2022-06-18 08:30:00,26.15,0.0095,0.025
2022-06-18 08:40:00,26.433333333333334,0.012666666666666666,0.03333333333333333
2022-06-18 08:50:00,26.71666666666667,0.01583333333333333,0.041666666666666664
2022-06-18 09:00:00,27.0,0.019,0.05
2022-06-18 09:10:00,27.15,0.01583333333333333,0.0495
2022-06-18 09:20:00,27.3,0.012666666666666666,0.049
2022-06-18 09:30:00,27.45,0.0095,0.0485
2022-06-18 09:40:00,27.599999999999998,0.006333333333333333,0.048
2022-06-18 09:50:00,27.75,0.0031666666666666683,0.0475
2022-06-18 10:00:00,27.9,0.0,0.047
2022-06-18 10:10:00,28.099999999999998,0.00016666666666666666,0.049666666666666665
2022-06-18 10:20:00,28.3,0.0003333333333333333,0.052333333333333336
2022-06-18 10:30:00,28.5,0.0005,0.055
2022-06-18 10:40:00,28.7,0.0006666666666666666,0.057666666666666665
2022-06-18 10:50:00,28.900000000000002,0.0008333333333333333,0.060333333333333336
2022-06-18 11:00:00,29.1,0.001,0.063
2022-06-18 11:10:00,29.01666666666667,0.0008333333333333334,0.06383333333333334
2022-06-18 11:20:00,28.933333333333334,0.0006666666666666668,0.06466666666666666
2022-06-18 11:30:00,28.85,0.0005,0.0655
2022-06-18 11:40:00,28.76666666666667,0.0003333333333333334,0.06633333333333334
2022-06-18 11:50:00,28.683333333333334,0.00016666666666666674,0.06716666666666667
2022-06-18 12:00:00,28.6,0.0,0.068
2022-06-18 12:10:00,28.733333333333334,0.0,0.063
2022-06-18 12:20:00,28.866666666666667,0.0,0.058
2022-06-18 12:30:00,29.0,0.0,0.053000000000000005
2022-06-18 12:40:00,29.133333333333333,0.0,0.048
2022-06-18 12:50:00,29.266666666666666,0.0,0.043
2022-06-18 13:00:00,29.4,0.0,0.038
2022-06-18 13:10:00,29.5,0.001,0.042833333333333334
2022-06-18 13:20:00,29.599999999999998,0.002,0.04766666666666667
2022-06-18 13:30:00,29.7,0.003,0.052500000000000005
2022-06-18 13:40:00,29.8,0.004,0.05733333333333333
2022-06-18 13:50:00,29.9,0.005,0.062166666666666676
2022-06-18 14:00:00,30.0,0.006,0.067
2022-06-18 14:10:00,29.866666666666667,0.005,0.0665
2022-06-18 14:20:00,29.733333333333334,0.004,0.066
2022-06-18 14:30:00,29.6,0.003,0.0655
2022-06-18 14:40:00,29.466666666666665,0.002,0.065
2022-06-18 14:50:00,29.333333333333332,0.001,0.0645
2022-06-18 15:00:00,29.2,0.0,0.064
2022-06-18 15:10:00,29.133333333333333,0.0011666666666666668,0.064
2022-06-18 15:20:00,29.066666666666666,0.0023333333333333335,0.064
2022-06-18 15:30:00,29.0,0.0035000000000000005,0.064
2022-06-18 15:40:00,28.933333333333334,0.004666666666666667,0.064
2022-06-18 15:50:00,28.866666666666667,0.005833333333333334,0.064
2022-06-18 16:00:00,28.8,0.007,0.064
2022-06-18 16:10:00,28.483333333333334,0.005833333333333334,0.0685
2022-06-18 16:20:00,28.166666666666668,0.004666666666666666,0.073
2022-06-18 16:30:00,27.85,0.0034999999999999996,0.0775
2022-06-18 16:40:00,27.53333333333333,0.002333333333333333,0.082
2022-06-18 16:50:00,27.216666666666665,0.0011666666666666665,0.0865
2022-06-18 17:00:00,26.9,0.0,0.091
2022-06-18 17:10:00,26.916666666666664,0.0,0.07766666666666666
2022-06-18 17:20:00,26.933333333333334,0.0,0.06433333333333333
2022-06-18 17:30:00,26.95,0.0,0.051
2022-06-18 17:40:00,26.966666666666665,0.0,0.03766666666666666
2022-06-18 17:50:00,26.983333333333334,0.0,0.024333333333333332
2022-06-18 18:00:00,27.0,0.0,0.011
2022-06-18 18:10:00,26.85,0.0,0.009166666666666667
2022-06-18 18:20:00,26.7,0.0,0.007333333333333332
2022-06-18 18:30:00,26.55,0.0,0.0055
2022-06-18 18:40:00,26.400000000000002,0.0,0.003666666666666666
2022-06-18 18:50:00,26.25,0.0,0.0018333333333333326
2022-06-18 19:00:00,26.1,0.0,0.0
2022-06-18 19:10:00,26.05,0.0,0.0
2022-06-18 19:20:00,26.0,0.0,0.0
2022-06-18 19:30:00,25.950000000000003,0.0,0.0
2022-06-18 19:40:00,25.900000000000002,0.0,0.0
2022-06-18 19:50:00,25.85,0.0,0.0
2022-06-18 20:00:00,25.8,0.0,0.0
2022-06-18 20:10:00,25.75,0.0,0.0
2022-06-18 20:20:00,25.7,0.0,0.0
2022-06-18 20:30:00,25.65,0.0,0.0
2022-06-18 20:40:00,25.6,0.0,0.0
2022-06-18 20:50:00,25.55,0.0,0.0
2022-06-18 21:00:00,25.5,0.0,0.0
2022-06-18 21:10:00,25.416666666666668,0.0,0.0
2022-06-18 21:20:00,25.333333333333332,0.0,0.0
2022-06-18 21:30:00,25.25,0.0,0.0
2022-06-18 21:40:00,25.166666666666668,0.0,0.0
2022-06-18 21:50:00,25.083333333333332,0.0,0.0
2022-06-18 22:00:00,25.0,0.0,0.0
2022-06-18 22:10:00,24.983333333333334,0.0,0.0
2022-06-18 22:20:00,24.966666666666665,0.0,0.0
2022-06-18 22:30:00,24.95,0.0,0.0
2022-06-18 22:40:00,24.933333333333334,0.0,0.0
2022-06-18 22:50:00,24.916666666666664,0.0,0.0
2022-06-18 23:00:00,24.9,0.0,0.0
2022-06-18 23:10:00,24.933333333333334,0.0,0.0
2022-06-18 23:20:00,24.966666666666665,0.0,0.0
2022-06-18 23:30:00,25.0,0.0,0.0
2022-06-18 23:40:00,25.033333333333335,0.0,0.0
2022-06-18 23:50:00,25.066666666666666,0.0,0.0
2022-06-19 00:00:00,25.1,0.0,0.0
2022-06-19 00:10:00,25.083333333333336,0.0,0.0
2022-06-19 00:20:00,25.066666666666666,0.0,0.0
2022-06-19 00:30:00,25.05,0.0,0.0
2022-06-19 00:40:00,25.033333333333335,0.0,0.0
2022-06-19 00:50:00,25.016666666666666,0.0,0.0
2022-06-19 01:00:00,25.0,0.0,0.0
2022-06-19 01:10:00,24.95,0.0,0.0
2022-06-19 01:20:00,24.9,0.0,0.0
2022-06-19 01:30:00,24.85,0.0,0.0
2022-06-19 01:40:00,24.8,0.0,0.0
2022-06-19 01:50:00,24.75,0.0,0.0
2022-06-19 02:00:00,24.7,0.0,0.0
2022-06-19 02:10:00,24.683333333333334,0.0,0.0
2022-06-19 02:20:00,24.666666666666668,0.0,0.0
2022-06-19 02:30:00,24.65,0.0,0.0
2022-06-19 02:40:00,24.633333333333333,0.0,0.0
2022-06-19 02:50:00,24.616666666666667,0.0,0.0
2022-06-19 03:00:00,24.6,0.0,0.0
2022-06-19 03:10:00,24.483333333333334,0.0,0.0
2022-06-19 03:20:00,24.366666666666667,0.0,0.0
2022-06-19 03:30:00,24.25,0.0,0.0
2022-06-19 03:40:00,24.133333333333333,0.0,0.0
2022-06-19 03:50:00,24.016666666666666,0.0,0.0
2022-06-19 04:00:00,23.9,0.0,0.0
2022-06-19 04:10:00,23.9,0.0,0.0
2022-06-19 04:20:00,23.9,0.0,0.0
2022-06-19 04:30:00,23.9,0.0,0.0
2022-06-19 04:40:00,23.9,0.0,0.0
2022-06-19 04:50:00,23.9,0.0,0.0
2022-06-19 05:00:00,23.9,0.0,0.0
2022-06-19 05:10:00,23.933333333333334,0.0,0.0
2022-06-19 05:20:00,23.966666666666665,0.0,0.0
2022-06-19 05:30:00,24.0,0.0,0.0
2022-06-19 05:40:00,24.033333333333335,0.0,0.0
2022-06-19 05:50:00,24.066666666666666,0.0,0.0
2022-06-19 06:00:00,24.1,0.0,0.0
2022-06-19 06:10:00,24.25,0.0,0.0
2022-06-19 06:20:00,24.400000000000002,0.0,0.0
2022-06-19 06:30:00,24.55,0.0,0.0
2022-06-19 06:40:00,24.7,0.0,0.0
2022-06-19 06:50:00,24.85,0.0,0.0
2022-06-19 07:00:00,25.0,0.0,0.0
2022-06-19 07:10:00,25.183333333333334,0.0011666666666666668,0.001
2022-06-19 07:20:00,25.366666666666667,0.0023333333333333335,0.002
2022-06-19 07:30:00,25.55,0.0035000000000000005,0.003
2022-06-19 07:40:00,25.733333333333334,0.004666666666666667,0.004
2022-06-19 07:50:00,25.916666666666668,0.005833333333333334,0.005
2022-06-19 08:00:00,26.1,0.007,0.006
2022-06-19 08:10:00,26.26666666666667,0.008333333333333333,0.005
2022-06-19 08:20:00,26.433333333333334,0.009666666666666667,0.004
2022-06-19 08:30:00,26.6,0.011,0.003
2022-06-19 08:40:00,26.76666666666667,0.012333333333333333,0.002
2022-06-19 08:50:00,26.933333333333334,0.013666666666666667,0.001
2022-06-19 09:00:00,27.1,0.015,0.0
2022-06-19 09:10:00,27.400000000000002,0.012499999999999999,0.0
2022-06-19 09:20:00,27.7,0.009999999999999998,0.0
2022-06-19 09:30:00,28.0,0.0075,0.0
2022-06-19 09:40:00,28.3,0.004999999999999999,0.0
2022-06-19 09:50:00,28.599999999999998,0.0024999999999999988,0.0
2022-06-19 10:00:00,28.9,0.0,0.0
2022-06-19 10:10:00,28.98333333333333,0.0,0.0
2022-06-19 10:20:00,29.066666666666666,0.0,0.0
2022-06-19 10:30:00,29.15,0.0,0.0
2022-06-19 10:40:00,29.23333333333333,0.0,0.0
2022-06-19 10:50:00,29.316666666666666,0.0,0.0
2022-06-19 11:00:00,29.4,0.0,0.0
2022-06-19 11:10:00,29.5,0.0,0.0
2022-06-19 11:20:00,29.599999999999998,0.0,0.0
2022-06-19 11:30:00,29.7,0.0,0.0
2022-06-19 11:40:00,29.8,0.0,0.0
2022-06-19 11:50:00,29.9,0.0,0.0
2022-06-19 12:00:00,30.0,0.0,0.0
2022-06-19 12:10:00,29.816666666666666,0.0,0.0
2022-06-19 12:20:00,29.633333333333333,0.0,0.0
2022-06-19 12:30:00,29.45,0.0,0.0
2022-06-19 12:40:00,29.266666666666666,0.0,0.0
2022-06-19 12:50:00,29.083333333333332,0.0,0.0
2022-06-19 13:00:00,28.9,0.0,0.0
2022-06-19 13:10:00,28.7,0.0,0.0
2022-06-19 13:20:00,28.5,0.0,0.0
2022-06-19 13:30:00,28.299999999999997,0.0,0.0
2022-06-19 13:40:00,28.099999999999998,0.0,0.0
2022-06-19 13:50:00,27.9,0.0,0.0
2022-06-19 14:00:00,27.7,0.0,0.0
2022-06-19 14:10:00,27.6,0.0,0.0
2022-06-19 14:20:00,27.5,0.0,0.0
2022-06-19 14:30:00,27.4,0.0,0.0
2022-06-19 14:40:00,27.3,0.0,0.0
2022-06-19 14:50:00,27.200000000000003,0.0,0.0
2022-06-19 15:00:00,27.1,0.0,0.0
2022-06-19 15:10:00,27.166666666666668,0.0,0.0
2022-06-19 15:20:00,27.233333333333334,0.0,0.0
2022-06-19 15:30:00,27.3,0.0,0.0
2022-06-19 15:40:00,27.366666666666667,0.0,0.0
2022-06-19 15:50:00,27.433333333333334,0.0,0.0
2022-06-19 16:00:00,27.5,0.0,0.0
2022-06-19 16:10:00,27.25,0.0,0.0
2022-06-19 16:20:00,27.0,0.0,0.0
2022-06-19 16:30:00,26.75,0.0,0.0
2022-06-19 16:40:00,26.5,0.0,0.0
2022-06-19 16:50:00,26.25,0.0,0.0
2022-06-19 17:00:00,26.0,0.0,0.0
2022-06-19 17:10:00,25.96666666666667,0.0,0.0
2022-06-19 17:20:00,25.933333333333334,0.0,0.0
2022-06-19 17:30:00,25.9,0.0,0.0
2022-06-19 17:40:00,25.866666666666667,0.0,0.0
2022-06-19 17:50:00,25.833333333333336,0.0,0.0
2022-06-19 18:00:00,25.8,0.0,0.0
2022-06-19 18:10:00,25.75,0.0,0.0
2022-06-19 18:20:00,25.7,0.0,0.0
2022-06-19 18:30:00,25.65,0.0,0.0
2022-06-19 18:40:00,25.6,0.0,0.0
2022-06-19 18:50:00,25.55,0.0,0.0
2022-06-19 19:00:00,25.5,0.0,0.0
2022-06-19 19:10:00,25.4,0.0,0.0
2022-06-19 19:20:00,25.3,0.0,0.0
2022-06-19 19:30:00,25.2,0.0,0.0
2022-06-19 19:40:00,25.099999999999998,0.0,0.0
2022-06-19 19:50:00,25.0,0.0,0.0
2022-06-19 20:00:00,24.9,0.0,0.0
2022-06-19 20:10:00,24.883333333333333,0.0,0.0
2022-06-19 20:20:00,24.866666666666667,0.0,0.0
2022-06-19 20:30:00,24.85,0.0,0.0
2022-06-19 20:40:00,24.833333333333332,0.0,0.0
2022-06-19 20:50:00,24.816666666666666,0.0,0.0
2022-06-19 21:00:00,24.8,0.0,0.0
2022-06-19 21:10:00,24.8,0.0,0.0
2022-06-19 21:20:00,24.8,0.0,0.0
2022-06-19 21:30:00,24.8,0.0,0.0
2022-06-19 21:40:00,24.8,0.0,0.0
2022-06-19 21:50:00,24.8,0.0,0.0
2022-06-19 22:00:00,24.8,0.0,0.0
2022-06-19 22:10:00,24.916666666666668,0.0,0.0
2022-06-19 22:20:00,25.033333333333335,0.0,0.0
2022-06-19 22:30:00,25.15,0.0,0.0
2022-06-19 22:40:00,25.266666666666666,0.0,0.0
2022-06-19 22:50:00,25.383333333333333,0.0,0.0
2022-06-19 23:00:00,25.5,0.0,0.0
2022-06-19 23:10:00,25.4,0.0,0.0
2022-06-19 23:20:00,25.3,0.0,0.0
2022-06-19 23:30:00,25.2,0.0,0.0
2022-06-19 23:40:00,25.099999999999998,0.0,0.0
2022-06-19 23:50:00,25.0,0.0,0.0
2022-06-20 00:00:00,24.9,0.0,0.0
2022-06-20 00:10:00,24.883333333333333,0.0,0.0
2022-06-20 00:20:00,24.866666666666667,0.0,0.0
2022-06-20 00:30:00,24.85,0.0,0.0
2022-06-20 00:40:00,24.833333333333332,0.0,0.0
2022-06-20 00:50:00,24.816666666666666,0.0,0.0
2022-06-20 01:00:00,24.8,0.0,0.0
2022-06-20 01:10:00,24.766666666666666,0.0,0.0
2022-06-20 01:20:00,24.733333333333334,0.0,0.0
2022-06-20 01:30:00,24.700000000000003,0.0,0.0
2022-06-20 01:40:00,24.666666666666668,0.0,0.0
2022-06-20 01:50:00,24.633333333333333,0.0,0.0
2022-06-20 02:00:00,24.6,0.0,0.0
2022-06-20 02:10:00,24.566666666666666,0.0,0.0
2022-06-20 02:20:00,24.533333333333335,0.0,0.0
2022-06-20 02:30:00,24.5,0.0,0.0
2022-06-20 02:40:00,24.466666666666665,0.0,0.0
2022-06-20 02:50:00,24.433333333333334,0.0,0.0
2022-06-20 03:00:00,24.4,0.0,0.0
2022-06-20 03:10:00,24.366666666666667,0.0,0.0
2022-06-20 03:20:00,24.333333333333332,0.0,0.0
2022-06-20 03:30:00,24.299999999999997,0.0,0.0
2022-06-20 03:40:00,24.266666666666666,0.0,0.0
2022-06-20 03:50:00,24.233333333333334,0.0,0.0
2022-06-20 04:00:00,24.2,0.0,0.0
2022-06-20 04:10:00,24.216666666666665,0.0,0.0
2022-06-20 04:20:00,24.233333333333334,0.0,0.0
2022-06-20 04:30:00,24.25,0.0,0.0
2022-06-20 04:40:00,24.266666666666666,0.0,0.0
2022-06-20 04:50:00,24.283333333333335,0.0,0.0
2022-06-20 05:00:00,24.3,0.0,0.0
2022-06-20 05:10:00,24.333333333333336,0.0,0.0
2022-06-20 05:20:00,24.366666666666667,0.0,0.0
2022-06-20 05:30:00,24.4,0.0,0.0
2022-06-20 05:40:00,24.433333333333334,0.0,0.0
2022-06-20 05:50:00,24.46666666666667,0.0,0.0
2022-06-20 06:00:00,24.5,0.0,0.0
2022-06-20 06:10:00,24.53333333333333,0.0,0.0
2022-06-20 06:20:00,24.566666666666666,0.0,0.0
2022-06-20 06:30:00,24.6,0.0,0.0
2022-06-20 06:40:00,24.633333333333333,0.0,0.0
2022-06-20 06:50:00,24.666666666666664,0.0,0.0
2022-06-20 07:00:00,24.7,0.0,0.0
2022-06-20 07:10:00,24.78333333333333,0.011999999999999999,0.0
2022-06-20 07:20:00,24.866666666666667,0.023999999999999997,0.0
2022-06-20 07:30:00,24.95,0.036,0.0
2022-06-20 07:40:00,25.03333333333333,0.047999999999999994,0.0
2022-06-20 07:50:00,25.116666666666667,0.05999999999999999,0.0
2022-06-20 08:00:00,25.2,0.072,0.0
2022-06-20 08:10:00,25.366666666666667,0.11933333333333332,0.03
2022-06-20 08:20:00,25.53333333333333,0.16666666666666666,0.06
2022-06-20 08:30:00,25.7,0.21399999999999997,0.09
2022-06-20 08:40:00,25.866666666666667,0.2613333333333333,0.12
2022-06-20 08:50:00,26.03333333333333,0.30866666666666664,0.15
2022-06-20 09:00:00,26.2,0.356,0.18
2022-06-20 09:10:00,26.3,0.353,0.18466666666666665
2022-06-20 09:20:00,26.4,0.35,0.18933333333333333
2022-06-20 09:30:00,26.5,0.347,0.194
2022-06-20 09:40:00,26.6,0.34400000000000003,0.19866666666666666
2022-06-20 09:50:00,26.7,0.341,0.2033333333333333
2022-06-20 10:00:00,26.8,0.338,0.208
2022-06-20 10:10:00,26.816666666666666,0.33766666666666667,0.20883333333333332
2022-06-20 10:20:00,26.833333333333332,0.3373333333333334,0.20966666666666667
2022-06-20 10:30:00,26.85,0.337,0.2105
2022-06-20 10:40:00,26.866666666666667,0.33666666666666667,0.21133333333333332
2022-06-20 10:50:00,26.883333333333333,0.3363333333333334,0.21216666666666667
2022-06-20 11:00:00,26.9,0.336,0.213
2022-06-20 11:10:00,27.083333333333332,0.3363333333333334,0.209
2022-06-20 11:20:00,27.266666666666666,0.33666666666666667,0.205
2022-06-20 11:30:00,27.45,0.337,0.201
2022-06-20 11:40:00,27.633333333333333,0.3373333333333334,0.197
2022-06-20 11:50:00,27.816666666666666,0.33766666666666667,0.193
2022-06-20 12:00:00,28.0,0.338,0.189
2022-06-20 12:10:00,27.933333333333334,0.3441666666666667,0.19216666666666665
2022-06-20 12:20:00,27.866666666666667,0.35033333333333333,0.19533333333333333
2022-06-20 12:30:00,27.8,0.35650000000000004,0.1985
2022-06-20 12:40:00,27.733333333333334,0.3626666666666667,0.20166666666666666
2022-06-20 12:50:00,27.666666666666668,0.36883333333333335,0.2048333333333333
2022-06-20 13:00:00,27.6,0.375,0.208
2022-06-20 13:10:00,27.483333333333334,0.373,0.21116666666666667
2022-06-20 13:20:00,27.366666666666667,0.371,0.21433333333333332
2022-06-20 13:30:00,27.25,0.369,0.2175
2022-06-20 13:40:00,27.133333333333333,0.367,0.22066666666666668
2022-06-20 13:50:00,27.016666666666666,0.365,0.22383333333333333
2022-06-20 14:00:00,26.9,0.363,0.227
2022-06-20 14:10:00,26.833333333333332,0.35033333333333333,0.22466666666666668
2022-06-20 14:20:00,26.766666666666666,0.33766666666666667,0.22233333333333333
2022-06-20 14:30:00,26.7,0.32499999999999996,0.22
2022-06-20 14:40:00,26.633333333333333,0.3123333333333333,0.21766666666666667
2022-06-20 14:50:00,26.566666666666666,0.29966666666666664,0.21533333333333332
2022-06-20 15:00:00,26.5,0.287,0.213
2022-06-20 15:10:00,26.516666666666666,0.2608333333333333,0.19916666666666666
2022-06-20 15:20:00,26.533333333333335,0.23466666666666666,0.18533333333333332
2022-06-20 15:30:00,26.55,0.2085,0.17149999999999999
2022-06-20 15:40:00,26.566666666666666,0.18233333333333335,0.15766666666666668
2022-06-20 15:50:00,26.583333333333336,0.15616666666666668,0.14383333333333334
2022-06-20 16:00:00,26.6,0.13,0.13
2022-06-20 16:10:00,26.566666666666666,0.12433333333333334,0.14200000000000002
2022-06-20 16:20:00,26.533333333333335,0.11866666666666667,0.154
2022-06-20 16:30:00,26.5,0.113,0.166
2022-06-20 16:40:00,26.466666666666665,0.10733333333333334,0.17800000000000002
2022-06-20 16:50:00,26.433333333333334,0.10166666666666667,0.19
2022-06-20 17:00:00,26.4,0.096,0.202
2022-06-20 17:10:00,26.4,0.08616666666666667,0.19416666666666668
2022-06-20 17:20:00,26.4,0.07633333333333334,0.18633333333333335
2022-06-20 17:30:00,26.4,0.0665,0.1785
2022-06-20 17:40:00,26.4,0.056666666666666664,0.17066666666666666
2022-06-20 17:50:00,26.4,0.04683333333333333,0.16283333333333333
2022-06-20 18:00:00,26.4,0.037,0.155
2022-06-20 18:10:00,26.25,0.035166666666666666,0.154
2022-06-20 18:20:00,26.099999999999998,0.03333333333333333,0.153
2022-06-20 18:30:00,25.95,0.0315,0.152
2022-06-20 18:40:00,25.8,0.029666666666666664,0.151
2022-06-20 18:50:00,25.65,0.02783333333333333,0.15
2022-06-20 19:00:00,25.5,0.026,0.149
2022-06-20 19:10:00,25.55,0.022166666666666664,0.13416666666666666
2022-06-20 19:20:00,25.6,0.018333333333333333,0.11933333333333333
2022-06-20 19:30:00,25.65,0.014499999999999999,0.1045
2022-06-20 19:40:00,25.7,0.010666666666666666,0.08966666666666667
2022-06-20 19:50:00,25.75,0.006833333333333334,0.07483333333333334
2022-06-20 20:00:00,25.8,0.003,0.06
2022-06-20 20:10:00,25.833333333333336,0.0025,0.049999999999999996
2022-06-20 20:20:00,25.866666666666667,0.002,0.039999999999999994
2022-06-20 20:30:00,25.9,0.0015,0.03
2022-06-20 20:40:00,25.933333333333334,0.001,0.019999999999999997
2022-06-20 20:50:00,25.96666666666667,0.0005,0.009999999999999995
2022-06-20 21:00:00,26.0,0.0,0.0
2022-06-20 21:10:00,25.96666666666667,0.0,0.0
2022-06-20 21:20:00,25.933333333333334,0.0,0.0
2022-06-20 21:30:00,25.9,0.0,0.0
2022-06-20 21:40:00,25.866666666666667,0.0,0.0
2022-06-20 21:50:00,25.833333333333336,0.0,0.0
2022-06-20 22:00:00,25.8,0.0,0.0
2022-06-20 22:10:00,25.783333333333335,0.0,0.0
2022-06-20 22:20:00,25.766666666666666,0.0,0.0
2022-06-20 22:30:00,25.75,0.0,0.0
2022-06-20 22:40:00,25.733333333333334,0.0,0.0
2022-06-20 22:50:00,25.716666666666665,0.0,0.0
2022-06-20 23:00:00,25.7,0.0,0.0
2022-06-20 23:10:00,25.716666666666665,0.0,0.0
2022-06-20 23:20:00,25.733333333333334,0.0,0.0
2022-06-20 23:30:00,25.75,0.0,0.0
2022-06-20 23:40:00,25.766666666666666,0.0,0.0
2022-06-20 23:50:00,25.783333333333335,0.0,0.0
2022-06-21 00:00:00,25.8,0.0,0.0
2022-06-21 00:10:00,25.6,0.0,0.0
2022-06-21 00:20:00,25.400000000000002,0.0,0.0
2022-06-21 00:30:00,25.200000000000003,0.0,0.0
2022-06-21 00:40:00,25.0,0.0,0.0
2022-06-21 00:50:00,24.8,0.0,0.0
2022-06-21 01:00:00,24.6,0.0,0.0
2022-06-21 01:10:00,24.483333333333334,0.0,0.0
2022-06-21 01:20:00,24.366666666666667,0.0,0.0
2022-06-21 01:30:00,24.25,0.0,0.0
2022-06-21 01:40:00,24.133333333333333,0.0,0.0
2022-06-21 01:50:00,24.016666666666666,0.0,0.0
2022-06-21 02:00:00,23.9,0.0,0.0
2022-06-21 02:10:00,23.833333333333332,0.0,0.0
2022-06-21 02:20:00,23.766666666666666,0.0,0.0
2022-06-21 02:30:00,23.7,0.0,0.0
2022-06-21 02:40:00,23.633333333333333,0.0,0.0
2022-06-21 02:50:00,23.566666666666666,0.0,0.0
2022-06-21 03:00:00,23.5,0.0,0.0
2022-06-21 03:10:00,23.5,0.0,0.0
2022-06-21 03:20:00,23.5,0.0,0.0
2022-06-21 03:30:00,23.5,0.0,0.0
2022-06-21 03:40:00,23.5,0.0,0.0
2022-06-21 03:50:00,23.5,0.0,0.0
2022-06-21 04:00:00,23.5,0.0,0.0
2022-06-21 04:10:00,23.433333333333334,0.0,0.0
2022-06-21 04:20:00,23.366666666666667,0.0,0.0
2022-06-21 04:30:00,23.3,0.0,0.0
2022-06-21 04:40:00,23.233333333333334,0.0,0.0
2022-06-21 04:50:00,23.166666666666668,0.0,0.0
2022-06-21 05:00:00,23.1,0.0,0.0
2022-06-21 05:10:00,23.05,0.0,0.0
2022-06-21 05:20:00,23.0,0.0,0.0
2022-06-21 05:30:00,22.950000000000003,0.0,0.0
2022-06-21 05:40:00,22.900000000000002,0.0,0.0
2022-06-21 05:50:00,22.85,0.0,0.0
2022-06-21 06:00:00,22.8,0.0,0.0
2022-06-21 06:10:00,22.8,0.0,0.0
2022-06-21 06:20:00,22.8,0.0,0.0
2022-06-21 06:30:00,22.8,0.0,0.0
2022-06-21 06:40:00,22.8,0.0,0.0
2022-06-21 06:50:00,22.8,0.0,0.0
2022-06-21 07:00:00,22.8,0.0,0.0
2022-06-21 07:10:00,22.883333333333333,0.0026666666666666666,0.0
2022-06-21 07:20:00,22.96666666666667,0.005333333333333333,0.0
2022-06-21 07:30:00,23.05,0.008,0.0
2022-06-21 07:40:00,23.133333333333333,0.010666666666666666,0.0
2022-06-21 07:50:00,23.21666666666667,0.013333333333333332,0.0
2022-06-21 08:00:00,23.3,0.016,0.0
2022-06-21 08:10:00,23.5,0.07716666666666666,0.029166666666666664
2022-06-21 08:20:00,23.7,0.13833333333333334,0.05833333333333333
2022-06-21 08:30:00,23.9,0.1995,0.0875
2022-06-21 08:40:00,24.1,0.26066666666666666,0.11666666666666665
2022-06-21 08:50:00,24.3,0.32183333333333336,0.14583333333333331
2022-06-21 09:00:00,24.5,0.383,0.175
